molecule_chembl_id,molecule_hash,scaffold_hash,predicted_pIC50,max_tanimoto_to_train,similarity_bin,out_of_domain_flag,rf_prediction_std,interval_lower_90,interval_upper_90,model_risk_category,QED,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,lipinski_violations,pains_flag,pains_alert_count,brenk_flag,brenk_alert_count,unwanted_substructure_flag,unwanted_substructure_count,medchem_alert_flag,medchem_alert_count,medchem_alert_summary,synthetic_accessibility_status,synthetic_accessibility_score,property_penalty,model_risk_penalty,uncertainty_penalty,final_score,triage_risk_bin,triage_reason,final_triage_category,true_pIC50,absolute_error
CHEMBL5813210,6064fbf35f10,0a239568747d,7.76373520705787,0.7764705882352941,high,False,0.2235294117647058,6.401283395395158,9.126187018720582,low,0.2219301847927981,586.6260000000001,5.498160000000003,129.13,4,9,7,2,False,0,False,0,False,0,True,2,NIH:2,not_available,,1.0,0.0,0.0,6.985665391850668,high,multiple Lipinski violations; low QED,review_high_risk,8.0,0.23626479294213
CHEMBL4569885,2879b073614c,7c35f0f345b2,7.126297505637249,0.6981132075471698,medium,False,0.3018867924528302,5.763845693974536,8.48874931729996,medium,0.4593213525206984,407.4950000000002,5.436120000000003,65.5,1,7,6,1,False,0,False,0,False,0,False,0,none,not_available,,0.25,0.35,0.0,6.985618858157947,medium,no major triage flags,review,6.022878745280337,1.1034187603569112
CHEMBL3678953,5092f122876f,a45a0127b881,7.333339370551011,0.7457627118644068,high,False,0.2542372881355932,5.970887558888299,8.695791182213723,low,0.4020525242732916,472.5970000000003,4.654800000000004,83.37,2,8,7,0,True,1,False,0,False,0,True,1,PAINS:1,not_available,,0.75,0.0,0.0,6.985391894824303,high,PAINS alert annotation,review_high_risk,7.522878745280337,0.1895393747293265
CHEMBL3233759,332c9b2df2f1,90e33420a1fe,7.329730372546444,0.696969696969697,medium,False,0.303030303030303,5.967278560883733,8.692182184209155,medium,0.5056254766129741,394.8150000000001,3.729000000000002,93.21,2,7,5,0,False,0,True,1,False,0,True,1,Brenk:1,not_available,,0.5,0.35,0.0,6.9853558491594185,high,Brenk alert annotation,review_high_risk,5.301290650557413,2.028439721989031
CHEMBL4080424,39a153f15bcd,3611c75bdfc0,7.700769108401537,0.8378378378378378,high,False,0.1621621621621621,6.3383172967388255,9.063220920064248,low,0.2845779414428558,485.5920000000003,4.499400000000003,98.41,3,7,10,0,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,1.0,0.0,0.0,6.985347049844393,high,Brenk alert annotation; low QED,review_high_risk,7.537602002101044,0.1631671063004924
CHEMBL597950,efd2af71291a,3e29b80f74c6,6.8817901151988,0.5,medium,False,0.5,5.519338303536088,8.244241926861513,medium,0.653515740587394,357.77200000000005,4.591400000000003,67.27,2,5,5,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.2,6.985305855786194,low,no major triage flags,review,7.623423042943488,0.7416329277446883
CHEMBL6019832,d554aab3cde7,77f5ab269470,8.226536614766728,0.8068181818181818,high,False,0.1931818181818182,6.864084803104015,9.58898842642944,low,0.2582005432525665,571.6110000000001,5.1497800000000025,124.72,4,9,9,2,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,1.5,0.0,0.0,6.9847371580192945,high,Brenk alert annotation; multiple Lipinski violations; low QED,review_high_risk,7.795880017344075,0.4306565974226526
CHEMBL3671561,eb1f52372477,e5c3aba4f29c,7.664131700832658,0.6666666666666666,medium,False,0.3333333333333333,6.301679889169947,9.02658351249537,medium,0.4203760689024837,502.3000000000002,3.886700000000003,114.47,3,7,7,1,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,0.75,0.35,0.0,6.984507769735142,high,Brenk alert annotation,review_high_risk,7.769551078621726,0.1054193777890679
CHEMBL114490,7d210ebcc654,9f64913a9962,6.980967621324615,0.775,high,False,0.2249999999999999,5.618515809661902,8.343419432987327,low,0.503476766345089,453.9050000000002,4.707480000000004,90.28,2,6,7,0,False,0,True,1,False,0,True,1,Brenk:1,not_available,,0.5,0.0,0.0,6.984444387669703,high,Brenk alert annotation,review_high_risk,5.632255897816992,1.3487117235076225
CHEMBL5813402,b3e958f5c5c2,892911805827,8.288190545389343,0.7790697674418605,high,False,0.2209302325581394,6.925738733726631,9.650642357052057,low,0.1961987028029171,559.0400000000003,6.035000000000005,100.93,4,8,8,2,False,0,True,2,False,0,True,4,Brenk:2;NIH:2,not_available,,1.5,0.0,0.0,6.98438924819226,high,Brenk alert annotation; multiple Lipinski violations; low QED,review_high_risk,8.397940008672037,0.1097494632826947
CHEMBL247512,965bc0c6f321,760c4672835d,6.893048427904959,0.8,high,False,0.1999999999999999,5.530596616242248,8.25550023956767,low,0.3410676286539245,512.5930000000003,4.110500000000002,92.38,2,6,7,1,False,0,False,0,False,0,False,0,none,not_available,,0.25,0.0,0.0,6.984116056558883,medium,no major triage flags,review,6.42021640338319,0.472832024521769
CHEMBL5858571,ee5846ecd9a9,dc42b284a846,7.0998250141734776,0.7076923076923077,high,False,0.2923076923076922,5.737373202510765,8.46227682583619,low,0.3842051941047928,404.4300000000002,3.6945000000000014,118.13,3,8,8,0,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,0.5,0.0,0.0,6.98403020827827,high,Brenk alert annotation,review_high_risk,7.259637310505756,0.1598122963322783
CHEMBL3087199,e96e09637f47,054457da81d6,7.219151319502317,0.986842105263158,high,False,0.013157894736842,5.856699507839606,8.581603131165028,low,0.5147175454707673,560.7030000000001,3.452100000000001,97.38,1,8,7,1,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,0.75,0.0,0.0,6.9838688649730845,high,Brenk alert annotation,review_high_risk,7.231361898752386,0.0122105792500688
CHEMBL2437467,2007c26538da,481029294847,7.333909860377457,0.7611940298507462,high,False,0.2388059701492537,5.971458048714744,8.696361672040169,low,0.399765921998372,427.42400000000015,2.1427,144.89,3,7,6,0,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,0.75,0.0,0.0,6.983675782375829,high,Brenk alert annotation; high TPSA,review_high_risk,7.972020479395521,0.6381106190180645
CHEMBL5939764,b1df96f77369,735eadacc19e,7.814397558986685,0.8505747126436781,high,False,0.1494252873563218,6.451945747323974,9.176849370649396,low,0.1686294455811684,621.1110000000002,7.488800000000006,100.93,4,8,7,2,False,0,False,0,False,0,True,2,NIH:2,not_available,,1.0,0.0,0.0,6.9830270045678535,high,multiple Lipinski violations; low QED,review_high_risk,7.366531544420413,0.447866014566272
CHEMBL5773929,5af29349c57d,892911805827,8.222579054634307,0.8271604938271605,high,False,0.1728395061728395,6.860127242971595,9.58503086629702,low,0.2603842009645145,512.9960000000003,5.306800000000004,100.93,4,8,6,2,False,0,True,2,False,0,True,4,Brenk:2;NIH:2,not_available,,1.5,0.0,0.0,6.982963255598822,high,Brenk alert annotation; multiple Lipinski violations; low QED,review_high_risk,8.397940008672037,0.1753609540377301
CHEMBL4862976,dbcc43254f0e,ba27ca878d85,7.41915164025378,0.6103896103896104,medium,False,0.3896103896103896,6.056699828591068,8.781603451916492,medium,0.3636223248268611,509.9980000000004,3.555920000000002,120.51,4,8,8,1,False,0,False,0,False,0,False,0,none,not_available,,0.25,0.35,0.2,6.982773965080641,medium,no major triage flags,review,8.410050398674292,0.9908987584205118
CHEMBL533849,fc97d4677cd8,28e5ce5d477c,7.0052882545902255,0.828125,high,False,0.171875,5.642836442927514,8.367740066252937,low,0.4764412724049242,511.8230000000004,5.4260000000000055,59.51,1,6,6,2,False,0,False,0,False,0,False,0,none,not_available,,0.5,0.0,0.0,6.981729526995149,medium,multiple Lipinski violations,review,6.535290537142854,0.4699977174473719
CHEMBL452717,873cc4d79de5,640c103963f8,6.9246579451801855,0.8072289156626506,high,False,0.1927710843373493,5.562206133517474,8.287109756842897,low,0.3061203134356545,579.7090000000004,4.199000000000002,131.08,2,8,6,1,False,0,False,0,False,0,False,0,none,not_available,,0.25,0.0,0.0,6.98077825861584,medium,no major triage flags,review,6.886056647693163,0.0386012974870224
CHEMBL5943599,4d4d02117f4d,4f9efeb09982,8.251018065735114,0.7582417582417582,high,False,0.2417582417582418,6.888566254072401,9.613469877397826,low,0.229574218096058,596.0610000000003,6.071280000000005,124.71999999999998,4,9,8,2,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,1.5,0.0,0.0,6.980592283831172,high,Brenk alert annotation; multiple Lipinski violations; low QED,review_high_risk,7.958607314841775,0.2924107508933389
CHEMBL461311,685a454cb4c3,6b9284440c01,7.176901638189938,0.6666666666666666,medium,False,0.3333333333333333,5.814449826527227,8.53935344985265,medium,0.6533527432839644,354.7970000000001,3.8473000000000015,90.13,2,6,6,0,False,0,True,1,False,0,True,2,Brenk:1;NIH:1,not_available,,0.5,0.35,0.0,6.980254381473903,high,Brenk alert annotation,review_high_risk,7.119186407719209,0.0577152304707295
CHEMBL169064,c185a24353ea,ae797f0b7806,6.282166961135765,0.9032258064516128,high,False,0.0967741935483872,4.919715149473053,7.644618772798477,low,0.6980449395457748,380.4520000000001,1.8113,112.29,2,6,5,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.0,0.0,6.98021190068154,low,no major triage flags,review,6.455931955649724,0.1737649945139594
CHEMBL4282460,3ddb927171fe,b4a1c02de345,6.810703139979486,0.5098039215686274,medium,False,0.4901960784313726,5.448251328316774,8.173154951642198,medium,0.7184614475595785,334.76300000000003,3.067,104.21,3,5,7,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.2,6.979164587539064,low,no major triage flags,review,7.861769097913378,1.0510659579338917
CHEMBL1683965,4ccf9521329c,642e73f35ba5,7.369444343618589,0.7469879518072289,high,False,0.2530120481927711,6.006992531955877,8.731896155281301,low,0.3595669622102205,544.0020000000001,4.658920000000004,88.61000000000001,2,7,10,1,False,0,True,1,False,0,True,1,Brenk:1,not_available,,0.75,0.0,0.0,6.97901130582881,high,Brenk alert annotation,review_high_risk,7.744727494896693,0.3752831512781034
CHEMBL5766216,bf1cf5e7d3cc,892911805827,8.30117056650213,0.8235294117647058,high,False,0.1764705882352941,6.938718754839417,9.663622378164842,low,0.1776942718947808,591.0570000000005,6.720700000000005,100.93,4,8,7,2,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,1.5,0.0,0.0,6.978864838396911,high,Brenk alert annotation; multiple Lipinski violations; low QED,review_high_risk,8.221848749616356,0.0793218168857734
CHEMBL4552482,ba78c6295920,7c35f0f345b2,7.158375715079103,0.6851851851851852,medium,False,0.3148148148148147,5.795923903416391,8.520827526741815,medium,0.4203475245034568,427.9130000000002,5.781100000000004,65.5,1,7,6,1,False,0,False,0,False,0,False,0,none,not_available,,0.25,0.35,0.0,6.9787232395825605,medium,no major triage flags,review,6.563837352959244,0.5945383621198586
CHEMBL428534,29884c98abc7,28e5ce5d477c,6.877573272810452,0.6197183098591549,medium,False,0.3802816901408451,5.515121461147741,8.240025084473164,medium,0.6506630845493745,396.4660000000003,4.207920000000003,68.3,2,6,6,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.2,6.978236357359827,low,no major triage flags,review,6.323908740944319,0.5536645318661328
CHEMBL3913778,12e7830a8dbd,26d6f17b0813,6.979251402976572,0.7692307692307693,high,False,0.2307692307692307,5.61679959131386,8.341703214639283,low,0.4989687242132072,426.8600000000001,4.8076000000000025,94.6,2,7,8,0,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,0.5,0.0,0.0,6.978220127189779,high,Brenk alert annotation,review_high_risk,6.698970004336019,0.280281398640553
CHEMBL4125772,39eded37ceaa,2d78789566cb,7.389646127425214,0.8518518518518519,high,False,0.1481481481481481,6.027194315762502,8.752097939087927,low,0.3375178986670603,545.6250000000002,2.909300000000001,123.38,2,9,7,1,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,0.75,0.0,0.0,6.977164026092274,high,Brenk alert annotation,review_high_risk,6.772014479802846,0.6176316476223684
CHEMBL214478,1a95efa4aaa4,c346e3f655ed,6.969662285803248,0.5802469135802469,medium,False,0.419753086419753,5.607210474140537,8.33211409746596,medium,0.5569767590087459,459.9090000000004,3.503000000000002,102.60000000000002,2,7,7,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.2,6.976639044811995,low,no major triage flags,review,8.022878745280337,1.0532164594770892
CHEMBL2426282,7f801eac3234,4aa52b594411,7.351123201476594,0.7088607594936709,high,False,0.2911392405063291,5.988671389813883,8.713575013139305,low,0.3755077127178265,419.8720000000001,5.155000000000003,91.93,3,5,6,1,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,0.75,0.0,0.0,6.976630914194421,high,Brenk alert annotation,review_high_risk,7.3797253758587,0.0286021743821063
CHEMBL5785108,e6261a99e4a1,5a7226c8f8e4,7.817868453043091,0.7865168539325843,high,False,0.2134831460674157,6.45541664138038,9.180320264705802,low,0.1584445260293909,664.6169999999998,7.483120000000007,117.31,4,10,7,2,False,0,False,0,False,0,True,3,NIH:3,not_available,,1.0,0.0,0.0,6.976312979072482,high,multiple Lipinski violations; low QED,review_high_risk,7.958607314841775,0.1407388617986837
CHEMBL3403518,29e13f58306d,61f51907a04f,6.811332349206636,0.5686274509803921,medium,False,0.4313725490196078,5.448880537543925,8.173784160869348,medium,0.7147431451300982,311.38500000000005,4.394740000000003,51.39,0,5,4,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.2,6.976075494336735,low,no major triage flags,review,6.9909744662196935,0.1796421170130573
CHEMBL5785692,758e666d9336,8598dc417923,7.842766967559532,0.8172043010752689,high,False,0.1827956989247311,6.48031515589682,9.205218779222244,low,0.1330917844520399,686.6669999999999,7.846280000000008,103.31,5,9,7,2,False,0,False,0,False,0,True,3,NIH:3,not_available,,1.0,0.0,0.0,6.975858752011572,high,multiple Lipinski violations; low QED,review_high_risk,7.259637310505756,0.5831296570537763
CHEMBL5818938,0a46d16a04d1,70268b1950b3,8.245694085730985,0.8695652173913043,high,False,0.1304347826086956,6.883242274068273,9.608145897393698,low,0.2295502165114133,613.0880000000003,5.946500000000005,110.16,4,9,8,2,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,1.5,0.0,0.0,6.975244302242398,high,Brenk alert annotation; multiple Lipinski violations; low QED,review_high_risk,7.301029995663981,0.944664090067004
CHEMBL5746836,6b7cf1c34169,70268b1950b3,8.245694085730985,0.8695652173913043,high,False,0.1304347826086956,6.883242274068273,9.608145897393698,low,0.2295502165114133,613.0880000000003,5.946500000000005,110.16,4,9,8,2,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,1.5,0.0,0.0,6.975244302242398,high,Brenk alert annotation; multiple Lipinski violations; low QED,review_high_risk,9.0,0.7543059142690147
CHEMBL1958209,9c9581a7a173,e86aff8ffb35,6.364114147404243,0.8695652173913043,high,False,0.1304347826086956,5.001662335741532,7.726565959066955,low,0.6100900655196306,479.1970000000002,4.992100000000003,45.03,0,4,2,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.0,0.0,6.974204212923874,low,no major triage flags,review,5.692503962086787,0.6716101853174559
CHEMBL1928312,c0a5dd258a51,80edd4122968,7.451937497493734,0.589041095890411,medium,False,0.410958904109589,6.089485685831022,8.814389309156446,medium,0.3220467842533638,452.89800000000014,5.948300000000002,79.9,2,6,5,1,False,0,False,0,False,0,False,0,none,not_available,,0.25,0.35,0.2,6.973984281747098,medium,no major triage flags,review,8.226945306635738,0.7750078091420036
CHEMBL4869024,c4e1e1b0ddb7,3b50c12ec220,7.713098528562873,0.835820895522388,high,False,0.1641791044776119,6.350646716900162,9.075550340225584,low,0.260701142699749,497.98700000000025,3.362400000000001,114.88,4,9,9,0,False,0,True,2,False,0,True,3,Brenk:2;NIH:1,not_available,,1.0,0.0,0.0,6.973799671262622,high,Brenk alert annotation; low QED,review_high_risk,8.64178863182374,0.928690103260867
CHEMBL74778,53e80d161555,b6ca2a480774,6.86644444903756,0.6,medium,False,0.4,5.503992637374848,8.228896260700271,medium,0.6568483820668182,254.293,3.0239400000000014,73.83,3,4,2,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.2,6.973292831104378,low,no major triage flags,review,5.903089986991944,0.9633544620456158
CHEMBL5985406,4e680d257e09,970cf4663511,8.215651525572827,0.7209302325581395,high,False,0.2790697674418605,6.853199713910115,9.57810333723554,low,0.2576261476572733,545.0130000000001,6.130920000000005,93.44,2,7,8,2,False,0,True,1,False,0,True,1,Brenk:1,not_available,,1.5,0.0,0.0,6.9732776732301005,high,Brenk alert annotation; multiple Lipinski violations; low QED,review_high_risk,8.721246399047171,0.5055948734743438
CHEMBL6002699,8755820c39f9,8516bf024a5d,8.298527798382851,0.8352941176470589,high,False,0.1647058823529411,6.936075986720139,9.660979610045564,low,0.1747318301803109,579.0990000000002,6.6196000000000055,100.93,4,8,8,2,False,0,True,2,False,0,True,4,Brenk:2;NIH:2,not_available,,1.5,0.0,0.0,6.973259628563163,high,Brenk alert annotation; multiple Lipinski violations; low QED,review_high_risk,8.397940008672037,0.0994122102891861
CHEMBL5630714,44342711732f,fedf129a4008,7.933436145561963,0.7951807228915663,high,False,0.2048192771084337,6.570984333899251,9.295887957224677,low,0.2897153998356992,542.6440000000002,3.7448200000000025,109.15,2,9,10,1,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,1.25,0.0,0.0,6.973151545397663,high,Brenk alert annotation; low QED,review_high_risk,7.736133507375399,0.1973026381865636
CHEMBL5919894,df040b015562,6ab9bc839c84,6.824188907608192,0.9016393442622952,high,False,0.0983606557377048,5.46173709594548,8.186640719270903,low,0.6489300214299984,390.44300000000015,3.5477000000000025,76.58,1,6,6,0,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,0.5,0.0,0.0,6.97311892903819,high,Brenk alert annotation,review_high_risk,6.351667404869234,0.4725215027389575
CHEMBL245867,46a6dd1657f3,8a0d78a7d34b,7.1692138947285,0.7283950617283951,high,False,0.2716049382716049,5.806762083065788,8.531665706391212,low,0.3030491471773849,459.5290000000002,4.265500000000003,95.29,2,6,10,0,False,0,True,1,False,0,True,1,Brenk:1,not_available,,0.5,0.0,0.0,6.972263041905885,high,Brenk alert annotation,review_high_risk,6.795880017344075,0.3733338773844252
CHEMBL3774712,cc07ead882b1,9be9e81dee5b,6.332474511231736,0.7183098591549296,high,False,0.2816901408450704,4.970022699569025,7.694926322894448,low,0.6397482701591471,433.51200000000034,3.129520000000002,79.82000000000001,1,7,6,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.0,0.0,6.972222781390884,low,no major triage flags,review,6.22584814104529,0.1066263701864462
CHEMBL247101,bf78c1aec6b7,6a3789077210,7.05369605607917,0.6712328767123288,medium,False,0.3287671232876712,5.691244244416458,8.416147867741882,medium,0.5181074200349206,382.8260000000001,5.152820000000003,51.45,1,4,5,1,False,0,False,0,False,0,False,0,none,not_available,,0.25,0.35,0.0,6.971803476114091,medium,no major triage flags,review,6.6020599913279625,0.4516360647512076
CHEMBL5950512,87176bbaf51a,dc42b284a846,7.059193770678284,0.7101449275362319,high,False,0.289855072463768,5.696741959015572,8.421645582340997,low,0.4125944117742084,437.4790000000002,3.705000000000002,104.3,3,8,10,0,False,0,True,1,False,0,True,3,Brenk:1;NIH:2,not_available,,0.5,0.0,0.0,6.971788182452492,high,Brenk alert annotation,review_high_risk,7.259637310505756,0.2004435398274724
CHEMBL3233768,40fab6d8432a,90e33420a1fe,7.652604690856799,0.6323529411764706,medium,False,0.3676470588235294,6.290152879194087,9.01505650251951,medium,0.619087033128136,376.844,5.132100000000003,66.91,2,5,4,1,False,0,True,1,False,0,True,1,Brenk:1,not_available,,0.75,0.35,0.2,6.971691723984935,high,Brenk alert annotation,review_high_risk,5.192871044407578,2.459733646449221
CHEMBL5939530,a94e496f3afe,4f9efeb09982,8.336872431597065,0.8488372093023255,high,False,0.1511627906976744,6.974420619934353,9.699324243259776,low,0.1348039926289345,646.94,6.304900000000005,100.93,4,8,7,2,False,0,True,3,False,0,True,5,Brenk:3;NIH:2,not_available,,1.5,0.0,0.0,6.9716764242260005,high,Brenk alert annotation; multiple Lipinski violations; low QED,review_high_risk,8.301029995663981,0.035842435933084
CHEMBL5201725,6a5281f888b9,73c2e7661920,7.69904641729801,0.8333333333333334,high,False,0.1666666666666666,6.336594605635298,9.061498228960724,low,0.2724976584507302,594.5280000000001,5.674000000000004,90.1,1,7,6,2,False,0,False,0,False,0,False,0,none,not_available,,1.0,0.0,0.0,6.97154407574874,high,multiple Lipinski violations; low QED,review_high_risk,7.569531689649953,0.1295147276480577
CHEMBL4792279,62ce171702b2,fcb19c6b3f19,6.959749722424386,0.4915254237288136,medium,False,0.5084745762711864,5.597297910761673,8.322201534087098,medium,0.5617645723448171,371.7780000000001,4.799120000000002,55.63,1,4,3,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.2,6.971514294769203,low,no major triage flags,review,6.730487055782083,0.2292626666423025
CHEMBL394333,3fcbbcb484de,8a0d78a7d34b,7.105753094656832,0.7341772151898734,high,False,0.2658227848101265,5.74330128299412,8.468204906319544,low,0.3653715115424554,431.47500000000014,3.4853000000000005,95.29,2,6,8,0,False,0,True,1,False,0,True,1,Brenk:1,not_available,,0.5,0.0,0.0,6.971124606199287,high,Brenk alert annotation,review_high_risk,7.045757490560675,0.0599956040961568
CHEMBL5597916,2bd3bf2dddfd,102b8afb7edf,6.864764586199902,0.855072463768116,high,False,0.144927536231884,5.50231277453719,8.227216397862614,low,0.3563218726433365,503.0280000000002,4.464300000000002,117.27,4,8,8,1,False,0,False,0,False,0,False,0,none,not_available,,0.25,0.0,0.0,6.971086458843239,medium,no major triage flags,review,7.809894379144197,0.9451297929442948
CHEMBL5809188,4f1fa954c0df,9d82e7aa88a0,7.746511668793671,0.7974683544303798,high,False,0.2025316455696202,6.384059857130959,9.108963480456383,low,0.2241814886071213,539.4020000000002,6.011780000000004,114.07,4,9,7,2,False,0,False,0,False,0,True,2,NIH:2,not_available,,1.0,0.0,0.0,6.970693157400793,high,multiple Lipinski violations; low QED,review_high_risk,7.4089353929735005,0.3375762758201706
CHEMBL5858513,e6876cf85ebe,02e959d5bb9f,7.833622288686041,0.7684210526315789,high,False,0.2315789473684211,6.47117047702333,9.196074100348753,low,0.1368578894200099,687.1170000000001,7.212180000000004,110.04000000000002,4,8,9,2,False,0,False,0,False,0,True,2,NIH:2,not_available,,1.0,0.0,0.0,6.970480178106051,high,multiple Lipinski violations; low QED,review_high_risk,8.397940008672037,0.5643177199859961
CHEMBL4168254,9547284805c8,181a49e0ffcc,7.478599682030374,0.65,medium,False,0.35,6.116147870367662,8.841051493693087,medium,0.5414632939640436,459.5500000000002,3.548000000000002,79.82000000000001,1,7,7,0,False,0,True,1,False,0,True,1,Brenk:1,not_available,,0.5,0.35,0.2,6.970062975994417,high,Brenk alert annotation,review_high_risk,7.943028323846581,0.4644286418162062
CHEMBL3663928,edfff4a468ba,cb51e5c13838,8.472930908803166,0.6951219512195121,medium,False,0.3048780487804878,7.110479097140454,9.835382720465878,medium,0.3468231435130428,515.6180000000005,3.9402000000000017,125.71,3,8,10,1,True,1,True,1,False,0,True,4,PAINS:1;Brenk:1;NIH:2,not_available,,1.5,0.35,0.0,6.969754052316208,high,PAINS alert annotation; Brenk alert annotation,review_high_risk,9.017164014389946,0.5442331055867804
CHEMBL5882388,3acd3a4bd0a3,90b3eab27c65,7.8104084406172385,0.7375,high,False,0.2624999999999999,6.447956628954527,9.17286025227995,low,0.1591031939196897,563.4490000000002,6.512680000000002,109.72,5,9,6,2,False,0,False,0,False,0,True,2,NIH:2,not_available,,1.0,0.0,0.0,6.969511634536929,high,multiple Lipinski violations; low QED,review_high_risk,7.67778070526608,0.1326277353511589
CHEMBL188304,c21c76f1640d,003c29a10abd,6.741431747716566,0.6271186440677966,medium,False,0.3728813559322034,5.378979936053854,8.103883559379279,medium,0.7778899026215155,276.702,3.5738200000000013,42.22,1,3,2,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.2,6.969321650338082,low,no major triage flags,review,7.0,0.2585682522834336
CHEMBL3939771,8b15e80c2563,ed67612c04dc,8.615993551534231,0.7386363636363636,high,False,0.2613636363636363,7.253541739871519,9.978445363196943,low,0.1033067264037446,565.0590000000003,5.386600000000004,139.97,3,10,12,2,False,0,True,3,False,0,True,4,Brenk:3;NIH:1,not_available,,1.75,0.0,0.0,6.969300277937975,high,Brenk alert annotation; multiple Lipinski violations; high rotatable-bond count; low QED,review_high_risk,8.161150909262744,0.4548426422714868
CHEMBL5870210,d8475f840ed5,6b1f961127fc,6.986524614159891,0.7323943661971831,high,False,0.2676056338028169,5.62407280249718,8.348976425822602,low,0.4826642336435847,431.4710000000001,3.782600000000003,96.16,2,4,3,0,False,0,True,1,False,0,True,1,Brenk:1,not_available,,0.5,0.0,0.0,6.969188847803476,high,Brenk alert annotation,review_high_risk,6.856641560737415,0.1298830534224757
CHEMBL291514,82f0b6d37ae8,9831710dcb0c,7.2517157904416605,0.9827586206896552,high,False,0.0172413793103447,5.889263978778949,8.614167602104372,low,0.4673649119901831,444.9380000000005,5.429300000000005,59.51000000000001,1,6,8,1,False,0,True,1,False,0,True,1,Brenk:1,not_available,,0.75,0.0,0.0,6.969080702431843,high,Brenk alert annotation,review_high_risk,7.102372908709558,0.1493428817321023
CHEMBL3355889,043b4c6a21da,71acca6b5aef,8.295414576094963,0.9565217391304348,high,False,0.0434782608695651,6.932962764432251,9.657866387757675,low,0.1734658277152482,500.9180000000004,5.446820000000004,117.23,1,8,10,2,False,0,True,3,False,0,True,3,Brenk:3,not_available,,1.5,0.0,0.0,6.968880403810211,high,Brenk alert annotation; multiple Lipinski violations; low QED,review_high_risk,9.275724130399212,0.9803095543042488
CHEMBL4856592,e3a12910af1c,8801ec29697c,7.060915768877098,0.84375,high,False,0.15625,5.698463957214386,8.423367580539809,low,0.4070642704562647,483.52800000000025,3.5684000000000022,114.95,2,5,6,0,False,0,True,1,False,0,True,2,Brenk:1;NIH:1,not_available,,0.5,0.0,0.0,6.967980039333362,high,Brenk alert annotation,review_high_risk,7.29413628771608,0.2332205188389826
CHEMBL25450,0512318bd211,28e5ce5d477c,6.931599081212526,0.5833333333333334,medium,False,0.4166666666666666,5.569147269549815,8.294050892875237,medium,0.5862107551856895,434.87400000000025,4.692000000000004,68.3,2,6,6,0,False,0,False,0,False,0,False,0,none,not_available,,0.0,0.35,0.2,6.9678098363982155,low,no major triage flags,review,6.261439372640169,0.6701597085723572
CHEMBL422758,f4e5815c4418,28e5ce5d477c,6.997481006153027,0.6865671641791045,medium,False,0.3134328358208955,5.635029194490315,8.35993281781574,medium,0.5701368022986234,448.9010000000003,5.034200000000005,59.51,1,6,6,1,False,0,False,0,False,0,False,0,none,not_available,,0.25,0.35,0.0,6.967617808451651,medium,no major triage flags,review,6.434833115752497,0.5626478904005303
CHEMBL5912163,38ac7c1dd011,02e959d5bb9f,7.827376599284246,0.7849462365591398,high,False,0.2150537634408602,6.464924787621534,9.18982841094696,low,0.1396752919984879,705.1070000000001,7.509380000000005,110.04000000000002,4,8,8,2,False,0,False,0,False,0,True,2,NIH:2,not_available,,1.0,0.0,0.0,6.967051891282734,high,multiple Lipinski violations; low QED,review_high_risk,8.397940008672037,0.5705634093877912
CHEMBL316127,e2f1eec40791,b496c3cf3ab0,6.933210276075123,0.84375,high,False,0.15625,5.57075846441241,8.295662087737835,low,0.533614246215651,468.3550000000001,3.9628000000000014,79.38,2,6,6,0,False,0,True,1,False,0,True,1,Brenk:1,not_available,,0.5,0.0,0.0,6.966824522290773,high,Brenk alert annotation,review_high_risk,7.130768280269024,0.1975580041939011
